full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 55060 (2001 QM73),0.0919,0.0397,0.4206,4.83807217622405,49.5354593130973,0.094,0.188,0.188,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 55267 (2001 RP132),0.1111,0.0473,0.2975,6.376811734130629,50.2380027491452,0.07,0.14,0.14,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,-,-,,
 55419 (2001 TF19),0.0981,0.0453,0.4583,2.9965959757282103,43.136669488559896,0.094,0.188,0.188,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 55457 (2001 TH133),0.063,0.1423,0.2573,4.32207954105428,31.910583314678107,0.053,?,?,?,0.795,1.435,0.574999999999999,0.270000000000001,0.064999999999998,?,?,?,5,-,1999RU12,-,,
 55460 (2001 TW148),0.0351,0.0551,0.116,1.15973067993235,18.0838926543927,0.131,?,?,?,0.7525,1.3525,0.54,0.170000000000001,0.092499999999999,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
 55496 (2001 UC73),0.0452,0.0215,0.1417,0.995582989439526,19.548895576091606,0.112,?,?,?,0.779999999999999,1.54,0.565,0.195,0.105,?,?,?,5,-,-,-,,
 55563 (2002 AW34),0.0775,0.0445,0.5125,1.52971127893907,39.1879942722882,0.063,0.125,0.125,?,?,?,?,?,?,?,?,?,4,-,Agamemnon,-,,
 55568 (2002 CU15),0.0785,0.0497,0.4215,2.23627825072338,39.0400921622289,0.064,0.128,0.128,?,0.869999999999997,1.51,0.650000000000002,0.289999999999999,0.170000000000002,?,?,?,4,-,Eurybates,-,,
 55571 (2002 CP82),0.0265,0.12,0.1941,1.93169680683636,15.252506667084901,0.157,0.314,0.314,?,0.765000000000001,1.435,0.550000000000001,0.194999999999999,0.07,?,?,?,4,GreaterAchilles,Achilles,-,,
 55578 (2002 GK105),0.106,0.0624,0.3385,4.62322414390538,46.4117894452907,0.11,0.22,0.22,?,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,2002cq134Sub,,
 55678 Lampos (3291 T-1),0.0198,0.1481,0.1388,2.7080776241984905,10.498374942466699,0.052,?,?,?,0.809999999999999,1.34,0.599999999999998,0.260000000000002,0.16,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,,
 56962 (2000 SW65),0.0744,0.0464,0.2603,1.53076033926368,27.9691177683801,0.08,?,?,?,?,?,?,?,?,0.3275505,0.4238035,0.016766000000001,5,-,1990VU1,IdaiosSub,,
 56968 (2000 SA92),0.0474,0.0878,0.2654,1.2355420978088898,19.827133993039,0.066,0.133,0.133,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,D,Fornasier2007
 56976 (2000 SS161),0.0367,0.0582,0.2094,0.6929441561626392,13.418691517530196,0.097,0.193,0.193,?,0.756666666666668,1.46666666666667,0.540000000000001,0.203333333333332,0.103333333333334,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,D,Hasselmann2012
 57013 (2000 TD39),0.0983,0.0263,0.3005,3.93609827178034,40.374166495072,0.076,0.152,0.152,?,0.800000000000001,1.43,0.59,0.25,0.149999999999999,?,?,?,5,GreaterAstyanax,-,-,,
 57626 (2001 TE165),0.04,0.022,0.1846,0.906027435186786,20.2479163118423,?,?,?,?,0.670000000000002,1.54,0.470000000000002,0.169999999999998,0.16,?,?,?,5,-,-,-,,
 57714 (2001 UY124),0.0384,0.0668,0.265,0.897285032580783,19.0866531067373,0.051,0.101,0.101,?,0.789999999999999,1.33,0.580000000000002,0.239999999999998,0.170000000000002,?,?,?,5,GreaterPatroclus,1989TX11,-,,
 57920 (2002 EL153),0.105,0.0293,0.0831,5.887830660332639,45.4761585813157,0.076,?,?,?,0.810000000000002,1.51,0.600000000000001,0.239999999999998,0.090000000000003,?,?,?,4,GreaterDiomedes,-,-,,
 58008 (2002 TW240),0.0757,0.0758,0.2755,2.8968277029493903,32.1257166862355,0.076,0.152,0.152,?,0.855999999999999,1.442,0.638,0.12,0.218000000000001,?,?,?,5,-,1990VU1,-,D,Hasselmann2012
 58084 Hiketaon (1197 T-3),0.0356,0.1144,0.1605,1.88073896279167,15.71789286361,?,?,?,?,0.84,1.56,0.629999999999999,0.23,0.16,?,?,?,5,GreaterPatroclus,-,-,,
 58473 (1996 RN7),0.0092,0.0811,0.0862,0.82715241642601,5.4666857335866,?,?,?,?,0.739999999999998,1.58,0.530000000000001,0.18,0.07,?,?,?,4,-,Halitherses,-,,
 58479 (1996 RJ29),0.0441,0.0662,0.1293,1.5910731340815902,20.7943277135826,0.057,?,?,?,0.759999999999998,1.44,0.550000000000001,0.190000000000001,0.140000000000001,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 58931 Palmys (1998 MK47),0.08,0.0986,0.2594,2.98025289972151,31.4182466852295,0.058,0.115,0.115,?,?,?,?,?,?,?,?,?,5,-,-,-,,
 59049 (1998 TC31),0.0597,0.0736,0.4211,1.668306149053,30.2035680462742,?,?,?,?,0.780000000000001,1.31,0.57,0.210000000000001,0.18,?,?,?,4,-,-,-,,
 60383 (2000 AR184),0.0786,0.099,0.2838,3.3053771504543104,33.1136890889064,0.063,0.126,0.126,?,0.789999999999999,1.62,0.59,0.259999999999998,0.200000000000003,?,?,?,4,GreaterNestor,-,-,D,Hasselmann2012
 61610 (2000 QK95),0.0634,0.0948,0.2196,2.42585140007327,25.180731931922498,0.097,?,?,?,0.800000000000001,1.765,0.594999999999999,0.18,0.095000000000001,?,?,?,5,-,-,-,,
 62201 (2000 SW54),0.0535,0.0107,0.08199999999999999,0.999148363869324,19.162497265185397,0.044,?,?,?,0.73,1.53,0.52,0.285,0.15,?,?,?,5,-,-,-,D,Hasselmann2012
 62426 (2000 SX186),0.0211,0.0965,0.5308,-1.66627845897517,8.81493566229182,0.058,0.116,0.116,?,?,?,?,?,?,?,?,?,5,-,-,-,,
 62692 (2000 TE24),0.0584,0.0292,0.3477,1.01113038378173,28.087038203139898,0.096,?,?,?,0.779999999999998,1.95,0.57,0.23,0.129999999999999,?,?,?,5,GreaterPatroclus,-,-,,
 62714 (2000 TB43),0.0692,0.0724,0.1367,3.35875612784918,32.1720779216591,0.134,?,?,?,0.75,1.55,0.539999999999999,0.129999999999999,0.120000000000001,?,?,?,5,-,Dolon,-,,
 63195 (2000 YN120),0.0065,0.0517,0.342,-0.65545119859599,6.5033797014703705,0.08,?,?,?,?,?,?,?,?,0.564527,0.630381,?,4,-,Ulysses,-,,
 63202 (2000 YR131),0.0872,0.0352,0.0131,5.00880103034372,41.0432058222905,?,?,?,?,0.73,1.47,0.510000000000002,0.149999999999999,0.130000000000003,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 63210 (2001 AH13),0.0308,0.0386,0.207,0.4609623314220461,14.4132158353158,?,?,?,?,0.87,1.5125,0.6475,0.28,0.165,?,?,?,4,-,Halitherses,-,,
 63257 (2001 BJ79),0.0144,0.0146,0.2023,0.006572580003883,9.283599782650633,0.137,?,?,?,0.740000000000002,1.59,0.539999999999999,0.170000000000002,0.079999999999998,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 63259 (2001 BS81),0.0644,0.0695,0.0458,3.23994539743141,30.7539982204188,?,?,?,?,0.746666666666667,1.55,0.536666666666666,0.193333333333333,0.096666666666666,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 63265 (2001 CP12),0.0265,0.0947,0.1196,1.47483814260961,14.9670097123021,0.062,?,?,?,0.799999999999997,1.51,0.59,0.25,0.199999999999999,?,?,?,4,GreaterAchilles,-,-,D,Hasselmann2012
 63272 (2001 CC49),0.045,0.0078,0.1479,0.6961304836177861,18.2897267009471,?,?,?,?,0.789999999999999,1.5,0.580000000000002,0.199999999999999,0.16,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 63286 (2001 DZ68),0.099,0.0723,0.1081,5.93981498701308,43.562855692467096,0.099,?,?,?,0.860000000000003,1.42,0.640000000000001,0.18,0.080000000000002,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 63290 (2001 DS87),0.0805,0.102,0.0939,4.13073985818397,33.2293555420425,?,?,?,?,0.509999999999998,1.52,0.299999999999997,0.220000000000002,0.07,?,?,?,4,GreaterNestor,-,-,,
 63291 (2001 DU87),0.0942,0.0553,0.1201,5.56166399763468,43.9054699758737,0.116,?,?,?,0.739999999999998,1.32,0.530000000000001,0.209999999999997,0.100000000000001,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 63292 (2001 DQ89),0.0319,0.0181,0.2157,0.4009550979600221,15.475035559511197,0.094,?,?,?,0.720000000000002,1.48,0.510000000000002,0.169999999999998,0.080000000000002,0.4837335,0.363095,?,4,GreaterOdysseus,Odysseus,-,,
 63294 (2001 DQ90),0.0942,0.0158,0.5184,3.0868503762980497,47.4903134586043,?,?,?,?,0.829999999999999,1.6675,0.612499999999999,0.2975,0.142499999999999,?,?,?,4,-,Agamemnon,-,,
 63955 (2001 SP65),0.0389,0.1043,0.3344,1.51209152709782,20.9287446168391,0.048,?,?,?,0.859999999999999,1.515,0.645000000000001,0.219999999999999,0.135,?,?,?,5,GreaterPatroclus,-,-,D,Hasselmann2012
 64270 (2001 TA197),0.0788,0.0535,0.2028,3.91848919566917,38.0936144069377,0.049,?,?,?,0.84,1.435,0.619999999999999,0.25,0.145,?,?,?,5,GreaterAneas,-,-,,
 64326 (2001 UX46),0.1235,0.0396,0.1961,9.487579623432339,59.1897592820767,0.032,?,?,?,0.780000000000001,1.67,0.559999999999999,0.220000000000002,0.279999999999998,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,,
 65000 (2002 AV63),0.0662,0.0563,0.3292,2.1954230062714,32.258293231683695,0.056,?,?,?,0.770000000000001,1.43,0.554999999999998,0.24,0.15,?,?,?,4,GreaterTelamon,Telamon,-,,
 65111 (2002 CG40),0.0216,0.0656,0.2734,0.015148044847095,7.302835423402429,0.088,?,?,?,?,?,?,?,?,0.3802185,0.5576995,?,4,GreaterAchilles,Epeios,-,,
 65134 (2002 CH96),0.0042,0.1009,0.011,1.27508327165988,6.27990992419049,?,?,?,?,0.670000000000002,1.55,0.469999999999999,0.210000000000001,-0.039999999999999,?,?,?,4,-,Halitherses,-,,
 65194 (2002 CV264),0.083,0.0586,0.2728,3.7854944109670496,39.9360826620595,0.081,?,?,?,0.805,1.48,0.59,0.289999999999999,0.115,?,?,?,4,-,-,-,D,Hasselmann2012
 65209 (2002 DB17),0.0827,0.0463,0.2793,3.5526470546460702,39.2728967527387,?,?,?,?,0.830000000000002,1.38,0.620000000000001,0.23,0.18,?,?,?,4,GreaterDiomedes,-,-,,
 65224 (2002 EJ44),0.0687,0.0815,0.2707,2.74028875207537,31.1331955754054,0.076,?,?,?,0.739999999999998,1.56,0.530000000000001,0.210000000000001,0.029999999999998,?,?,?,4,GreaterOdysseus,-,-,,
 65225 (2002 EK44),0.0783,0.0399,0.1287,2.89956428074181,31.3166231545087,0.077,0.153,0.153,?,0.699999999999999,1.38,0.489999999999998,0.150000000000002,0.039999999999999,?,?,?,4,-,-,-,C,Fornasier2007
 65228 (2002 EH58),0.1396,0.033,0.3259,13.6058105402015,72.1712906058368,0.037,?,?,?,?,?,?,?,?,0.34128725,0.506642,?,4,GreaterDiomedes,Diomedes,-,,
 65232 (2002 EO87),0.093,0.0564,0.0952,4.90218223977472,40.8929105460185,0.161,0.321,0.321,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 65257 (2002 FU36),0.0461,0.0352,0.3232,0.967440106429919,23.4882810086815,0.092,0.184,0.184,?,?,?,?,?,?,?,?,?,4,-,Polypoites,-,,
 65583 Theoklymenos (4646 T-2),0.0239,0.0499,0.1276,0.53235943043083,13.090817634709301,?,?,?,?,0.700000000000003,1.51,0.490000000000002,0.300000000000001,0.099999999999998,?,?,?,4,-,-,-,,
 65590 Archeptolemos (1305 T-3),0.1021,0.0624,0.1625,4.73672686817679,40.537878011861,0.052,?,?,?,0.790000000000003,1.51,0.579999999999998,0.18,0.120000000000001,?,?,?,5,GreaterAstyanax,-,-,,
 68444 (2001 RH142),0.1053,0.079,0.4761,4.32053275493917,49.496611281732505,0.066,0.133,0.133,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 68519 (2001 VW15),0.0945,0.0556,0.3637,3.41601501018806,40.2025723473989,0.052,0.104,0.104,?,?,?,?,?,?,?,?,?,5,GreaterAneas,1988RH13,-,,
 73641 (1977 UK3),0.0386,0.0368,0.0959,0.763071807010192,15.8399454244086,0.082,?,?,?,0.84,1.72,0.629999999999999,0.32,0.07,0.3917435,0.69373975,0.2347055,5,-,-,-,,
 73677 (1988 SA3),0.0789,0.0813,0.3089,3.1087614027943,34.0522489310439,0.06,?,?,?,0.870000000000001,1.36,0.649999999999999,0.240000000000002,0.18,?,?,?,5,-,1990VU1,IdaiosSub,,
 73795 (1995 FH8),0.0387,0.1027,0.3761,0.7039447957722591,19.4096061607249,0.077,?,?,?,0.784999999999998,1.34,0.575000000000001,0.264999999999999,0.174999999999999,0.3511,0.75415466666667,0.33846875,5,GreaterPatroclus,-,-,,
 76804 (2000 QE),0.1242,0.0317,0.1505,8.62144626574229,55.833858799524705,0.122,0.244,0.244,?,0.66,1.39,0.449999999999999,0.279999999999998,0.150000000000002,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,D,Fornasier2007
 76812 (2000 QQ84),0.0793,0.0978,0.2765,3.28056720802141,33.503822529984696,0.079,0.158,0.158,?,0.798,1.47,0.582000000000001,0.274,0.141999999999999,?,?,?,5,-,Apisaon,-,,
 76820 (2000 RW105),0.0796,0.0984,0.2992,4.57181675254583,41.004686395119,0.07,?,?,?,0.755000000000001,1.54,0.540000000000001,0.229999999999999,0.200000000000003,?,?,?,5,-,1990VU1,-,,
 76824 (2000 SA89),0.0772,0.1175,0.1602,5.11077712936003,36.6772553335378,?,?,?,?,0.800000000000001,1.38,0.590000000000003,0.18,0.119999999999997,?,?,?,5,-,1999RU12,-,,
 76826 (2000 SW131),0.0119,0.0341,0.414,-1.06980337446089,7.1732305858514,0.098,?,?,?,0.82,1.32,0.605,0.295,0.16,?,?,?,5,GreaterPatroclus,-,-,,
 76837 (2000 SL316),0.0049,0.0678,0.3751,-0.6597377564621639,4.955168743497151,0.07,?,?,?,0.82,1.41,0.609999999999999,0.25,0.199999999999999,?,?,?,5,GreaterPatroclus,-,-,,
 76840 (2000 TU3),0.0588,0.07400000000000001,0.0697,2.8562930193693297,27.9555766000258,0.098,?,?,?,0.75,2.02,0.530000000000001,0.219999999999999,0.010000000000002,?,?,?,5,-,-,-,,
 76857 (2000 WE132),0.0634,0.0464,0.3751,0.876005623897015,25.106395942359,0.085,0.169,0.169,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,IphidamasSub,,
 76867 (2000 YM5),0.0575,0.0379,0.4872,0.08326393955934501,24.959814947221798,0.088,0.166,0.166,17.9986358144693,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,-,,
 77860 (2001 RQ133),0.1383,0.0331,0.0375,11.6331815672746,64.0756053596578,?,?,?,?,?,?,?,?,?,0.3032915,0.6835735,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 77891 (2001 SM232),0.0939,0.1892,0.2341,9.37195373133812,46.21342432815,0.045,?,?,?,0.739999999999998,1.525,0.529999999999999,0.205,0.19,?,?,?,5,-,1999RU12,-,,
 77897 (2001 TE64),0.0546,0.0786,0.121,2.50270308662084,25.431262742515006,0.056,?,?,?,0.740000000000002,1.67,0.52,0.239999999999998,0.120000000000001,?,?,?,5,-,-,-,,
 77902 (2001 TY141),0.0628,0.0324,0.1334,2.21531266504894,27.210285025746607,0.084,?,?,?,?,?,?,?,?,0.250314,0.3901755,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
 77906 (2001 TU162),0.1412,0.0299,0.0812,10.490961280586099,60.7761855888846,?,?,?,?,?,?,?,?,?,0.366662,0.5193675,?,5,GreaterAstyanax,Astyanax,-,,
 79444 (1997 UM26),0.0601,0.0593,0.1986,1.73412545238799,24.003923237048006,?,?,?,?,0.734999999999999,1.605,0.525,0.215,0.045,?,?,?,4,GreaterOdysseus,-,-,,
 80119 (1999 RY138),0.0094,0.0912,0.5067,-1.06925898998099,9.82171349262501,0.055,0.11,0.11,?,0.779999999999999,1.555,0.560000000000001,0.25,0.149999999999999,?,?,?,5,-,-,-,D,Hasselmann2012
 80302 (1999 XC64),0.0666,0.0414,0.2745,1.86961668922247,29.8869966698132,?,?,?,?,0.779999999999998,1.68,0.57,0.240000000000002,0.109999999999999,?,?,?,4,-,-,-,,
 83975 (2002 AD184),0.0417,0.0891,0.1678,1.56759349460096,18.8828946031723,?,?,?,?,0.84,1.38,0.629999999999999,0.140000000000001,0.07,?,?,?,4,GreaterAchilles,-,-,,
 83977 (2002 CE89),0.1223,0.0487,0.149,8.42191399373395,54.6619093027246,?,?,?,?,0.75,1.38,0.530000000000001,0.190000000000001,0.069999999999997,?,?,?,4,GreaterDiomedes,Diomedes,-,,
 83978 (2002 CC202),0.0614,0.1005,0.0568,2.97770183938621,26.2675911147787,0.051,?,?,?,0.789999999999999,1.26,0.579999999999998,0.260000000000002,0.07,?,?,?,4,GreaterNestor,-,-,,
 83983 (2002 GE39),0.0158,0.0603,0.8174,-3.55520593627243,13.322372405940799,?,?,?,?,0.799999999999999,1.395,0.58,0.265000000000001,0.135,?,?,?,4,-,Stentor,-,,
 84709 (2002 VW120),0.0709,0.0409,0.2794,1.59227119119134,28.141174413887402,0.088,0.177,0.177,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,D,Fornasier2007
 85807 (1998 WR10),0.0408,0.0391,0.4585,-0.054195157262647,22.527775844144397,0.062,?,?,?,?,?,?,?,?,0.41965325,0.5655705,?,4,-,1998WR10,-,,
 88225 (2001 BN27),0.0081,0.0366,0.5555,-2.09964565855468,7.21934642223346,?,?,?,?,0.885,2.125,0.664999999999999,0.23,0.23,?,?,?,4,-,Stentor,-,,
 88775 (2001 SY76),0.0903,0.0837,0.0828,5.99800925667262,43.7525016812113,?,?,?,?,0.789999999999999,1.36,0.57,0.23,-0.09,?,?,?,5,-,Anchises,-,,
 89829 (2002 BQ29),0.0305,0.0986,0.2291,1.09369294512186,15.4225695078636,0.101,?,?,?,0.76,1.49,0.545,0.180000000000002,0.094999999999999,?,?,?,4,GreaterAchilles,-,-,,
 89844 (2002 CP64),0.029,0.13699999999999998,0.3303,1.48190089470921,16.906669437654198,?,?,?,?,0.739999999999998,1.31,0.530000000000001,0.23,0.029999999999998,?,?,?,4,GreaterAchilles,1991EL,-,,
 89858 (2002 CK96),0.0024,0.0622,0.1711,0.4003297175699601,5.72506522901801,0.09,?,?,?,0.75,1.32,0.540000000000001,0.214999999999998,0.125,?,?,?,4,-,Halitherses,-,,
 89871 (2002 CU143),0.053,0.0364,0.179,1.52111159795002,23.8510906516133,?,?,?,?,0.856666666666667,1.57666666666667,0.636666666666668,0.276666666666666,0.140000000000001,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 89924 (2002 ED51),0.0686,0.0401,0.029,2.05025242832293,26.0827182259595,0.046,?,?,?,0.850000000000001,1.465,0.635,0.225,0.129999999999999,?,?,?,4,GreaterTelamon,Kalchas,-,,
 90337 (2003 FQ97),0.0291,0.1117,0.3492,0.782446943505171,12.4690173171048,0.051,0.103,0.103,?,?,?,?,?,?,?,?,?,4,-,Halaesus,-,,
 97893 (2000 QV65),0.0684,0.0566,0.1491,2.08419197520237,26.0209067771636,0.083,?,?,?,0.800000000000001,1.56,0.58,0.27,0.185000000000001,?,?,?,5,-,Asteropaios,LykaonSub,,
 98037 (2000 RE20),0.0734,0.0161,0.1504,2.02398155605113,27.934895069900602,0.169,?,?,?,0.729999999999997,1.42,0.52,0.18,0.240000000000002,?,?,?,5,GreaterAneas,Sarpedon,HippokoonSub,,
 98143 (2000 SS60),0.1252,0.0349,0.059,7.47512589040412,50.88777273252211,0.075,?,?,?,0.803333333333333,1.36,0.590000000000001,0.276666666666666,0.133333333333334,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 98153 (2000 SY68),0.108,0.044,0.093,5.45785700157961,43.601816972712,?,?,?,?,0.76,1.68,0.550000000000001,0.174999999999999,0.110000000000001,?,?,?,5,GreaterAneas,1994CO,-,,
 98362 (2000 SA363),0.1212,0.0345,0.4557,7.51390720832188,61.3766787888585,0.153,?,?,?,0.66,1.79,0.449999999999999,0.09,-0.039999999999999,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,,
 99306 (2001 SC101),0.1495,0.0475,0.0783,13.3430716934655,68.18127280895939,0.072,?,?,?,0.803333333333333,1.38,0.593333333333334,0.26,0.143333333333332,0.437273,0.069167,?,5,GreaterAstyanax,Astyanax,AcamasSub,,
 99309 (2001 SH264),0.1269,0.046,0.1966,8.40156781071494,55.49971350691261,?,?,?,?,0.73,1.64,0.52,0.330000000000002,-0.09,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 99311 (2001 SQ282),0.0483,0.08800000000000001,0.2505,1.8118427112706297,24.3798339014424,0.068,?,?,?,0.759999999999998,1.27,0.550000000000001,0.289999999999999,0.18,?,?,?,5,GreaterPatroclus,-,-,,
 99328 (2001 UY123),0.0151,0.0913,0.2731,0.551304204545147,10.517344878090698,0.115,0.231,0.231,?,0.739999999999998,1.425,0.529999999999999,0.19,0.085000000000001,?,?,?,5,GreaterPatroclus,1971FV1,1971FV1Sub,D,Fornasier2007
 99334 (2001 VC92),0.111,0.0449,0.4758,4.561424310319639,49.9244390442598,0.059,0.118,0.118,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 99943 (2005 AS2),0.0829,0.1608,0.1554,5.2676250738445,35.401034481287496,0.092,0.185,0.185,?,0.745714285714285,1.56571428571428,0.535714285714286,0.191428571428572,0.144285714285714,?,?,?,5,-,1999RU12,-,X,Hasselmann2012
100619 (1997 TK14),0.075,0.077,0.3074,3.22334933591132,35.479563150027296,?,?,?,?,?,?,?,?,?,0.4956535,0.4973985,0.226782,4,GreaterAjax,-,-,,
101466 (1998 WJ15),0.0775,0.0407,0.185,2.34008564205331,30.0886381589219,?,?,?,?,0.82,1.3,0.609999999999999,0.129999999999999,0.129999999999999,?,?,?,4,-,-,-,,
103508 (2000 BV1),0.1418,0.0368,0.0521,11.5453468209002,63.6296514520546,?,?,?,?,0.734999999999999,1.735,0.525,0.199999999999999,0.035,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
103989 (2000 DC94),0.1583,0.0445,0.0394,15.3743934612028,72.92558496417291,0.058,?,?,?,0.890000000000001,1.33,0.669999999999998,0.260000000000002,0.079999999999998,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
105720 (2000 SR79),0.0803,0.0112,0.1602,2.9190739798176004,32.407582881105,0.088,?,?,?,0.830000000000002,1.41,0.619999999999997,0.200000000000003,0.169999999999998,?,?,?,5,GreaterAneas,Sarpedon,HippokoonSub,,
105746 (2000 SP92),0.0614,0.061,0.3578,0.8927522513174609,24.262360262698397,0.076,?,?,?,0.866666666666668,1.36,0.650000000000001,0.236666666666666,0.166666666666667,?,?,?,5,GreaterPatroclus,-,-,,
105803 (2000 SH132),0.06,0.0639,0.4846,0.461897915771829,28.6604012876416,0.081,?,?,?,?,?,?,?,?,0.304556,0.513076,0.193453,5,GreaterAneas,Aneas,IphidamasSub,,
105808 (2000 SZ135),0.0459,0.0645,0.5699,-1.4147691910797,24.28238204360811,0.068,?,?,?,0.890000000000001,1.49,0.67,0.210000000000001,0.124999999999998,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,D,Hasselmann2012
105896 (2000 SG187),0.0514,0.0807,0.1732,1.67783534179068,20.691568229909894,0.14,?,?,?,0.73,1.41,0.52,0.16,0.16,?,?,?,5,GreaterPatroclus,-,-,,
106001 (2000 SR283),0.0566,0.0535,0.1802,1.44344463051436,21.773341914056505,0.059,?,?,?,0.829999999999998,1.59,0.609999999999999,0.260000000000002,0.119999999999997,?,?,?,5,-,Asteropaios,LykaonSub,D,Hasselmann2012
106060 (2000 SS316),0.0286,0.0295,0.3201,-0.180870526856324,16.0464695018893,0.08,?,?,?,0.91,1.23,0.689999999999998,0.190000000000001,0.32,?,?,?,5,GreaterPatroclus,Memnon,-,,
106091 (2000 SZ361),0.0558,0.0074,0.1302,1.87564163507017,26.785618846062498,0.093,?,?,?,0.740000000000002,1.53,0.529999999999998,0.23,0.030000000000001,?,?,?,5,GreaterAneas,Sarpedon,HippokoonSub,,
106143 (2000 TU44),0.1349,0.0332,0.2097,10.8112450121953,63.84133587085049,?,?,?,?,0.789999999999998,1.515,0.577500000000001,0.232499999999998,0.155000000000001,?,?,?,5,GreaterAstyanax,Astyanax,-,,
106160 (2000 TG61),0.1066,0.0371,0.2408,5.7410040580720105,47.3251573882098,0.13,?,?,?,0.720000000000002,1.37,0.509999999999998,0.150000000000002,0.169999999999998,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,,
107004 (2000 YC112),0.0874,0.0735,0.2127,4.00322041260193,38.223145007251,?,?,?,?,0.792000000000001,1.358,0.580000000000001,0.208,0.09,?,?,?,4,GreaterDiomedes,-,-,,
107804 (2001 FV58),0.1371,0.034,0.1306,10.7287859380305,62.1415960243136,0.076,?,?,?,0.855,1.505,0.640000000000001,0.294999999999998,0.100000000000001,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
109549 (2001 QM257),0.0993,0.0348,0.3791,4.09382356940012,43.877400584025295,?,?,?,?,0.789999999999999,1.5,0.57,0.280000000000001,0.079999999999998,?,?,?,5,GreaterAstyanax,Mentor,-,,
110359 (2001 SA318),0.0482,0.1335,0.0398,3.26858492715627,19.724783176490604,?,?,?,?,0.739999999999998,1.51,0.539999999999999,0.190000000000001,0.07,?,?,?,5,-,Khryses,-,,
110380 (2001 SO343),0.0135,0.119,0.3697,0.496072874881861,10.890698928780001,0.113,?,?,?,0.77,1.24,0.559999999999999,0.300000000000001,0.199999999999999,0.2687035,0.664613,?,5,GreaterPatroclus,1971FV1,1971FV1Sub,,
110829 (2001 UT54),0.0559,0.0444,0.0616,1.5029044009268102,20.8758311138046,0.144,?,?,?,0.829999999999998,1.62,0.609999999999999,0.199999999999999,0.310000000000002,?,?,?,5,-,-,-,,
110832 (2001 UA58),0.0302,0.0364,0.0469,0.474813933371934,11.736676271452902,0.07,?,?,?,0.920000000000002,1.56,0.689999999999998,0.23,0.09,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
110859 (2001 UW79),0.0856,0.0323,0.0383,4.68874988612373,40.3669918596695,0.058,?,?,?,0.82,1.03,0.599999999999998,0.240000000000002,0.02,?,?,?,5,GreaterAneas,1989UQ5,-,,
111198 (2001 WX20),0.1299,0.0552,0.0556,10.578274917249098,60.5905257050551,?,?,?,?,0.760000000000002,1.51,0.559999999999999,0.150000000000002,0.109999999999999,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
111785 (2002 CQ186),0.1468,0.0342,0.0708,12.942177645467801,67.4472739925186,?,?,?,?,0.809999999999999,1.43,0.600000000000001,0.140000000000001,0.18,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
111805 (2002 CZ256),0.0999,0.0544,0.1276,5.28568619992194,43.0676829135644,?,?,?,?,0.715,1.535,0.505000000000001,0.1,0.114999999999998,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
